epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1644.32,1.05346,0.81532,1.23137,0.71266,0.67105,0.72025,0.43072,1.29837,1.01834,1.42762,0.000821206,0.000821206,0.000821206
43,1683.34,1.02322,0.80151,1.2164,0.72678,0.6932,0.74726,0.44712,1.28301,1.00613,1.4104,0.000800577,0.000800577,0.000800577
44,1722.45,1.01201,0.8059,1.20205,0.69261,0.67346,0.70607,0.42779,1.2981,1.01588,1.421,0.000779948,0.000779948,0.000779948
45,1761.37,1.0045,0.78708,1.19763,0.73133,0.691,0.7478,0.45888,1.26345,1.00087,1.41274,0.000759318,0.000759318,0.000759318
46,1800.51,1.00333,0.77279,1.19421,0.77657,0.67698,0.7406,0.44799,1.28061,1.00278,1.42632,0.000738689,0.000738689,0.000738689
47,1839.21,0.98251,0.7675,1.19356,0.73283,0.69308,0.74172,0.45063,1.27064,0.9887,1.40215,0.00071806,0.00071806,0.00071806
48,1878.09,0.982,0.75081,1.18717,0.629,0.72034,0.72584,0.44245,1.26577,0.97999,1.41488,0.000697431,0.000697431,0.000697431
49,1916.93,0.97205,0.75254,1.17927,0.79228,0.62719,0.721,0.44241,1.27244,0.98655,1.41372,0.000676802,0.000676802,0.000676802
50,1955.83,0.97048,0.7446,1.17752,0.74079,0.67923,0.73947,0.44946,1.28534,1.00391,1.42436,0.000656173,0.000656173,0.000656173
51,1994.47,0.96427,0.74283,1.17307,0.70019,0.69119,0.74398,0.44807,1.27246,0.98894,1.42609,0.000635544,0.000635544,0.000635544
52,2033.43,0.94658,0.74072,1.16179,0.7762,0.66512,0.74192,0.45832,1.25868,0.9817,1.39531,0.000614915,0.000614915,0.000614915
53,2072.11,0.94006,0.71837,1.1621,0.80947,0.6727,0.75818,0.46481,1.24306,0.94812,1.38963,0.000594286,0.000594286,0.000594286
54,2111.4,0.92488,0.70192,1.14876,0.76912,0.67389,0.737,0.46388,1.27065,0.95059,1.40819,0.000573656,0.000573656,0.000573656
55,2150.19,0.92924,0.70188,1.14389,0.7388,0.70968,0.75875,0.45667,1.26047,0.9496,1.42478,0.000553027,0.000553027,0.000553027
56,2189.14,0.91962,0.68997,1.14264,0.72976,0.71975,0.7595,0.45796,1.25123,0.9407,1.40906,0.000532398,0.000532398,0.000532398
57,2228,0.90342,0.67966,1.13621,0.7314,0.72628,0.75633,0.4681,1.25195,0.94885,1.43078,0.000511769,0.000511769,0.000511769
