epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,623.668,1.11878,0.82265,1.26034,0.67583,0.71825,0.72494,0.42703,1.28024,0.91446,1.51653,0.000821206,0.000821206,0.000821206
43,638.312,1.1305,0.81882,1.26207,0.78627,0.73282,0.78196,0.4576,1.30834,0.87076,1.54203,0.000800577,0.000800577,0.000800577
44,653.271,1.09299,0.81259,1.24727,0.71575,0.69559,0.7227,0.41715,1.31727,0.90765,1.549,0.000779948,0.000779948,0.000779948
45,667.844,1.11885,0.81568,1.26283,0.87009,0.6658,0.75151,0.4462,1.3473,0.8754,1.56681,0.000759318,0.000759318,0.000759318
46,682.439,1.09276,0.80645,1.25047,0.81058,0.66347,0.75363,0.4463,1.28552,0.90773,1.52726,0.000738689,0.000738689,0.000738689
47,697.072,1.09754,0.79804,1.24849,0.89702,0.70329,0.80387,0.46138,1.30633,0.86745,1.57037,0.00071806,0.00071806,0.00071806
48,712.257,1.07152,0.74394,1.23116,0.82148,0.69844,0.76662,0.45327,1.27975,0.87277,1.54029,0.000697431,0.000697431,0.000697431
49,726.876,1.06003,0.74652,1.23109,0.81163,0.68149,0.74135,0.43962,1.26374,0.87257,1.52224,0.000676802,0.000676802,0.000676802
50,741.84,1.07488,0.76773,1.23371,0.86549,0.70465,0.7717,0.46684,1.25056,0.87059,1.48884,0.000656173,0.000656173,0.000656173
51,756.676,1.0736,0.77438,1.23105,0.78457,0.71046,0.75772,0.46084,1.23939,0.84953,1.48944,0.000635544,0.000635544,0.000635544
52,771.419,1.05357,0.73453,1.20963,0.76689,0.69362,0.74295,0.4422,1.2652,0.8696,1.51013,0.000614915,0.000614915,0.000614915
53,786.092,1.04993,0.72592,1.21327,0.68584,0.71254,0.69894,0.43465,1.31206,0.88837,1.51774,0.000594286,0.000594286,0.000594286
54,800.654,1.03791,0.72631,1.21655,0.80689,0.74314,0.77201,0.45223,1.2523,0.83125,1.48278,0.000573656,0.000573656,0.000573656
55,815.439,1.02708,0.72192,1.20457,0.71131,0.67697,0.72687,0.4393,1.29433,0.85792,1.52934,0.000553027,0.000553027,0.000553027
56,830.132,0.99885,0.682,1.18545,0.85783,0.73672,0.7985,0.47347,1.27436,0.77248,1.52829,0.000532398,0.000532398,0.000532398
57,845.237,1.00041,0.694,1.19236,0.84116,0.66788,0.76204,0.44881,1.26277,0.83841,1.53003,0.000511769,0.000511769,0.000511769
58,859.781,0.98593,0.67985,1.18485,0.83311,0.73895,0.78428,0.47094,1.28195,0.79796,1.5638,0.00049114,0.00049114,0.00049114
59,874.536,0.98628,0.67736,1.18421,0.84344,0.70055,0.78354,0.46725,1.22417,0.81333,1.48322,0.000470511,0.000470511,0.000470511
60,889.245,0.99701,0.68193,1.18172,0.7986,0.70372,0.76688,0.46563,1.26965,0.82293,1.51892,0.000449882,0.000449882,0.000449882
61,904.015,0.96204,0.64032,1.16432,0.78323,0.72348,0.76678,0.47225,1.26221,0.80128,1.51535,0.000429253,0.000429253,0.000429253
62,918.501,0.97161,0.65739,1.18362,0.87827,0.70981,0.79041,0.49286,1.22496,0.78331,1.49348,0.000408623,0.000408623,0.000408623
63,933.527,0.98004,0.64353,1.1727,0.81887,0.74066,0.77585,0.47039,1.25013,0.7888,1.5212,0.000387994,0.000387994,0.000387994
64,948.228,0.95043,0.63149,1.16092,0.82594,0.7258,0.76448,0.44564,1.27111,0.80818,1.56562,0.000367365,0.000367365,0.000367365
65,963.05,0.93614,0.63948,1.15881,0.81994,0.73253,0.79609,0.48727,1.22557,0.77637,1.50457,0.000346736,0.000346736,0.000346736
66,977.754,0.9455,0.6345,1.16036,0.84843,0.71251,0.79249,0.4801,1.25316,0.77657,1.52665,0.000326107,0.000326107,0.000326107
67,992.326,0.92449,0.62968,1.15121,0.81487,0.76452,0.79348,0.48133,1.2416,0.78869,1.51288,0.000305478,0.000305478,0.000305478
68,1006.94,0.94585,0.63607,1.15306,0.86153,0.75316,0.81098,0.49555,1.21253,0.75454,1.47422,0.000284849,0.000284849,0.000284849
69,1021.85,0.92328,0.61698,1.14943,0.82806,0.75232,0.80944,0.49408,1.22364,0.76326,1.48946,0.00026422,0.00026422,0.00026422
70,1036.42,0.9011,0.58935,1.12694,0.83188,0.76585,0.80874,0.50409,1.21517,0.75292,1.48702,0.00024359,0.00024359,0.00024359
71,1071.4,0.86976,0.57212,1.13533,0.80967,0.71444,0.77602,0.46726,1.25745,0.76309,1.53213,0.000222961,0.000222961,0.000222961
72,1086.24,0.83589,0.52133,1.12234,0.70752,0.69865,0.7299,0.4574,1.26636,0.79718,1.5352,0.000202332,0.000202332,0.000202332
73,1100.74,0.82395,0.51564,1.11537,0.79195,0.70097,0.77439,0.47375,1.26338,0.75773,1.54954,0.000181703,0.000181703,0.000181703
74,1115.27,0.81289,0.51938,1.11395,0.86433,0.70307,0.76808,0.47104,1.26361,0.73929,1.57657,0.000161074,0.000161074,0.000161074
75,1129.9,0.80068,0.50702,1.0992,0.79007,0.70513,0.74896,0.47133,1.24382,0.74373,1.54916,0.000140445,0.000140445,0.000140445
76,1144.34,0.80873,0.50278,1.10514,0.80673,0.68729,0.74612,0.46905,1.24405,0.74758,1.5408,0.000119816,0.000119816,0.000119816
77,1158.88,0.77825,0.49608,1.09916,0.72529,0.73875,0.75321,0.47613,1.24703,0.74838,1.55696,9.91865e-05,9.91865e-05,9.91865e-05
78,1173.3,0.77507,0.49886,1.07082,0.7988,0.72601,0.75256,0.47681,1.22917,0.7263,1.53174,7.85574e-05,7.85574e-05,7.85574e-05
79,1187.96,0.78064,0.49038,1.09632,0.80686,0.69233,0.75113,0.47689,1.21579,0.72916,1.52007,5.79283e-05,5.79283e-05,5.79283e-05
80,1202.46,0.76541,0.47946,1.07575,0.79828,0.72379,0.7747,0.48113,1.21743,0.73016,1.53042,3.72991e-05,3.72991e-05,3.72991e-05
