epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,42.8482,1.71348,4.46698,1.64863,0.13087,0.18924,0.04622,0.01718,2.25142,6.41097,2.40919,0.000552035,0.000552035,0.000552035
2,82.4364,1.72708,2.73001,1.65236,0.46043,0.33513,0.38479,0.1739,1.85777,6.00385,2.04408,0.00109399,0.00109399,0.00109399
3,120.858,1.72299,2.66274,1.67545,0.32103,0.40655,0.3586,0.1627,1.98193,4.75629,2.06475,0.0016222,0.0016222,0.0016222
4,158.614,1.73059,2.62223,1.67305,0.61491,0.33229,0.36412,0.16852,nan,nan,nan,0.00160511,0.00160511,0.00160511
5,196.212,1.66879,2.43743,1.60486,0.86805,0.32765,0.39608,0.20326,1.70334,2.79087,1.69133,0.00158448,0.00158448,0.00158448
6,234.047,1.61965,2.32002,1.57564,0.40025,0.57466,0.54439,0.26853,1.57535,2.44967,1.6669,0.00156385,0.00156385,0.00156385
7,271.759,1.59617,2.16429,1.56825,0.50751,0.48654,0.49117,0.24349,1.62069,2.45637,1.72882,0.00154323,0.00154323,0.00154323
8,309.529,1.56761,2.15637,1.55198,0.43923,0.56839,0.50276,0.25588,1.6375,2.28493,1.6596,0.0015226,0.0015226,0.0015226
9,348.431,1.5327,2.0914,1.52014,0.52067,0.5307,0.55744,0.29489,1.48927,2.09258,1.59935,0.00150197,0.00150197,0.00150197
10,386.288,1.5225,2.02217,1.49222,0.40839,0.51291,0.48038,0.24751,1.60633,2.2673,1.65688,0.00148134,0.00148134,0.00148134
11,423.807,1.48429,1.95281,1.47846,0.66492,0.59691,0.62863,0.32902,1.49489,1.88973,1.58751,0.00146071,0.00146071,0.00146071
12,461.667,1.49117,1.96644,1.48115,0.73305,0.57117,0.62223,0.33872,1.4582,1.84904,1.53623,0.00144008,0.00144008,0.00144008
13,499.789,1.45535,1.91491,1.46041,0.58952,0.64259,0.60812,0.32022,1.48859,2.02112,1.56093,0.00141945,0.00141945,0.00141945
14,537.263,1.44867,1.93223,1.44629,0.66207,0.61827,0.66686,0.36504,1.42505,1.79375,1.50496,0.00139882,0.00139882,0.00139882
15,574.814,1.44198,1.84405,1.43582,0.62819,0.59225,0.6008,0.32578,1.4827,1.89767,1.53785,0.00137819,0.00137819,0.00137819
16,612.624,1.43822,1.84042,1.43891,0.6819,0.59948,0.65535,0.33778,1.53375,1.89799,1.56919,0.00135756,0.00135756,0.00135756
17,650.264,1.41886,1.84015,1.43143,0.59659,0.64798,0.61907,0.33099,1.48107,1.93832,1.52227,0.00133693,0.00133693,0.00133693
18,687.825,1.41157,1.75552,1.41858,0.73041,0.60937,0.66532,0.35439,1.45072,1.8084,1.49178,0.0013163,0.0013163,0.0013163
19,725.406,1.37989,1.71782,1.39625,0.61835,0.64321,0.66839,0.37141,1.39871,1.72293,1.47497,0.00129568,0.00129568,0.00129568
20,763.118,1.35348,1.73059,1.38737,0.68759,0.65306,0.69152,0.37607,1.43913,1.78654,1.52167,0.00127505,0.00127505,0.00127505
21,800.999,1.37443,1.73382,1.38336,0.73146,0.63457,0.71083,0.40358,1.37546,1.62139,1.44404,0.00125442,0.00125442,0.00125442
22,838.947,1.36352,1.67114,1.3809,0.56003,0.69308,0.66618,0.37806,1.39111,1.67925,1.44623,0.00123379,0.00123379,0.00123379
23,876.327,1.34942,1.67417,1.39067,0.67861,0.63702,0.68573,0.36856,1.41335,1.64723,1.43884,0.00121316,0.00121316,0.00121316
24,913.982,1.34123,1.63038,1.37047,0.71993,0.67758,0.69636,0.38124,1.38962,1.59983,1.47354,0.00119253,0.00119253,0.00119253
25,951.677,1.32272,1.61258,1.36278,0.6204,0.65077,0.68392,0.39293,1.37484,1.64611,1.41568,0.0011719,0.0011719,0.0011719
26,989.411,1.33521,1.5959,1.36662,0.76519,0.67015,0.72945,0.42094,1.351,1.61652,1.42014,0.00115127,0.00115127,0.00115127
