epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1106.96,1.20349,1.32018,1.24816,0.7119,0.70056,0.74476,0.43803,1.29532,1.394,1.34169,0.000821206,0.000821206,0.000821206
43,1133.02,1.18916,1.30183,1.2488,0.74272,0.69458,0.74847,0.43765,1.3139,1.40446,1.34059,0.000800577,0.000800577,0.000800577
44,1159.13,1.19974,1.32182,1.23879,0.80261,0.62435,0.73928,0.43169,1.30292,1.41028,1.33905,0.000779948,0.000779948,0.000779948
45,1185.37,1.20086,1.32521,1.24352,0.77578,0.66891,0.75723,0.43972,1.31426,1.39243,1.34818,0.000759318,0.000759318,0.000759318
46,1211.58,1.19421,1.29502,1.23761,0.80234,0.62779,0.74271,0.43918,1.29327,1.38541,1.34743,0.000738689,0.000738689,0.000738689
47,1237.7,1.18924,1.29982,1.23539,0.79018,0.63117,0.74398,0.43999,1.30582,1.37496,1.33261,0.00071806,0.00071806,0.00071806
48,1263.6,1.16442,1.28517,1.22633,0.74692,0.67968,0.7505,0.44359,1.2881,1.34962,1.32597,0.000697431,0.000697431,0.000697431
49,1289.73,1.17477,1.28849,1.22865,0.85013,0.62151,0.75214,0.44653,1.29246,1.33807,1.33209,0.000676802,0.000676802,0.000676802
50,1315.86,1.1472,1.25915,1.21074,0.7867,0.69864,0.76297,0.4514,1.30258,1.34088,1.3316,0.000656173,0.000656173,0.000656173
51,1341.97,1.16504,1.26776,1.22842,0.76009,0.70056,0.76762,0.45584,1.29222,1.36859,1.32798,0.000635544,0.000635544,0.000635544
52,1368.11,1.15023,1.24459,1.21409,0.82676,0.64697,0.76261,0.44734,1.29433,1.37924,1.35745,0.000614915,0.000614915,0.000614915
53,1394.18,1.13169,1.21028,1.2093,0.74224,0.68835,0.75041,0.44012,1.29867,1.33781,1.34095,0.000594286,0.000594286,0.000594286
54,1420.13,1.14538,1.2473,1.2136,0.77532,0.66345,0.75074,0.44509,1.30338,1.308,1.31996,0.000573656,0.000573656,0.000573656
55,1446.23,1.13337,1.20846,1.21165,0.76462,0.70163,0.76939,0.45155,1.28801,1.32638,1.33964,0.000553027,0.000553027,0.000553027
56,1472.31,1.1145,1.16822,1.20022,0.77439,0.67604,0.75439,0.45902,1.28395,1.3051,1.3289,0.000532398,0.000532398,0.000532398
57,1498.53,1.11723,1.17471,1.18747,0.82321,0.6346,0.74944,0.45196,1.27588,1.31738,1.32751,0.000511769,0.000511769,0.000511769
58,1524.63,1.095,1.1567,1.18077,0.77049,0.65647,0.75185,0.44989,1.27895,1.30143,1.32947,0.00049114,0.00049114,0.00049114
59,1551.95,1.10633,1.17741,1.19027,0.73611,0.70684,0.76714,0.46005,1.28775,1.31057,1.32864,0.000470511,0.000470511,0.000470511
60,1578.23,1.11011,1.17567,1.19222,0.76869,0.704,0.76282,0.45996,1.26036,1.29557,1.32118,0.000449882,0.000449882,0.000449882
61,1604.24,1.09,1.16128,1.18949,0.82068,0.67129,0.76108,0.4654,1.26552,1.28362,1.32846,0.000429253,0.000429253,0.000429253
62,1630.47,1.09299,1.1497,1.17894,0.79749,0.70905,0.78118,0.46758,1.25539,1.2657,1.31659,0.000408623,0.000408623,0.000408623
63,1656.71,1.0767,1.15436,1.17601,0.75588,0.69807,0.7447,0.45536,1.28559,1.28525,1.32979,0.000387994,0.000387994,0.000387994
64,1682.94,1.07442,1.13356,1.17388,0.78173,0.67661,0.75037,0.45997,1.25462,1.2674,1.31224,0.000367365,0.000367365,0.000367365
65,1708.97,1.05899,1.08581,1.16834,0.73229,0.70305,0.75057,0.45984,1.26216,1.27687,1.31122,0.000346736,0.000346736,0.000346736
66,1734.93,1.06511,1.0987,1.16841,0.81162,0.69049,0.77486,0.46851,1.25292,1.27888,1.3022,0.000326107,0.000326107,0.000326107
67,1761.05,1.03912,1.09437,1.15233,0.79522,0.7181,0.77557,0.4699,1.26297,1.27241,1.32645,0.000305478,0.000305478,0.000305478
68,1787.46,1.06308,1.10778,1.17186,0.80599,0.68592,0.75908,0.47353,1.23406,1.26831,1.30599,0.000284849,0.000284849,0.000284849
69,1813.68,1.0481,1.08962,1.16215,0.82026,0.69128,0.77248,0.47796,1.25381,1.22901,1.31737,0.00026422,0.00026422,0.00026422
70,1839.97,1.04526,1.06177,1.15293,0.80293,0.71951,0.77005,0.46955,1.2468,1.22252,1.31238,0.00024359,0.00024359,0.00024359
71,1889.54,0.99472,0.97704,1.12724,0.79412,0.70558,0.76806,0.46228,1.25744,1.23536,1.32649,0.000222961,0.000222961,0.000222961
72,1914.77,0.97741,0.93987,1.11843,0.82351,0.71114,0.77326,0.46986,1.27766,1.24832,1.32594,0.000202332,0.000202332,0.000202332
73,1940.34,0.96915,0.93955,1.11796,0.7945,0.74382,0.76965,0.47272,1.24026,1.21235,1.30836,0.000181703,0.000181703,0.000181703
74,1965.66,0.96235,0.92987,1.11525,0.80277,0.69617,0.78249,0.47705,1.22935,1.20769,1.30349,0.000161074,0.000161074,0.000161074
75,1991.78,0.94756,0.90672,1.1041,0.76319,0.74257,0.77871,0.47596,1.23216,1.21181,1.30907,0.000140445,0.000140445,0.000140445
76,2016.96,0.95532,0.89655,1.10335,0.83958,0.71152,0.78512,0.48372,1.21755,1.20965,1.30346,0.000119816,0.000119816,0.000119816
77,2042.37,0.94415,0.89183,1.09808,0.76096,0.70933,0.76002,0.48066,1.21152,1.20671,1.30245,9.91865e-05,9.91865e-05,9.91865e-05
78,2067.89,0.93729,0.89604,1.09868,0.78098,0.72094,0.77994,0.48131,1.21843,1.19775,1.30827,7.85574e-05,7.85574e-05,7.85574e-05
79,2093.22,0.92442,0.87087,1.08668,0.80861,0.71182,0.77914,0.48483,1.21542,1.18758,1.30482,5.79283e-05,5.79283e-05,5.79283e-05
80,2118.7,0.92413,0.87032,1.09235,0.79525,0.70649,0.77861,0.48377,1.21509,1.18339,1.30574,3.72991e-05,3.72991e-05,3.72991e-05
