epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,629.617,1.014,1.09779,1.23672,0.73911,0.70453,0.75205,0.46683,1.24417,1.40119,1.50147,0.000539275,0.000539275,0.000539275
43,644.402,1.0149,1.07445,1.25627,0.76154,0.70539,0.73853,0.44232,1.23253,1.38629,1.50592,0.000511769,0.000511769,0.000511769
44,659.019,0.97463,1.06444,1.21611,0.86256,0.6734,0.7801,0.46212,1.26527,1.33759,1.54622,0.000484263,0.000484263,0.000484263
45,673.653,0.95978,1.04989,1.22306,0.82818,0.67803,0.77912,0.45916,1.24776,1.34856,1.53325,0.000456758,0.000456758,0.000456758
46,688.413,0.97412,1.02124,1.22112,0.7356,0.71675,0.76778,0.48102,1.25801,1.31557,1.50787,0.000429253,0.000429253,0.000429253
47,703.326,0.95808,0.99675,1.20927,0.87053,0.69129,0.78588,0.4761,1.27709,1.36465,1.52255,0.000401747,0.000401747,0.000401747
48,718.062,0.93288,0.97834,1.18986,0.83143,0.67229,0.76831,0.47216,1.2511,1.34412,1.51674,0.000374242,0.000374242,0.000374242
49,732.672,0.93467,0.96616,1.18975,0.78022,0.72547,0.77888,0.4705,1.27467,1.30225,1.52589,0.000346736,0.000346736,0.000346736
50,747.443,0.92182,0.94914,1.19855,0.81279,0.71456,0.77639,0.48107,1.23475,1.24824,1.49752,0.000319231,0.000319231,0.000319231
51,783.087,0.86823,0.88625,1.14471,0.88339,0.70473,0.79148,0.48108,1.2606,1.2324,1.54029,0.000291725,0.000291725,0.000291725
52,797.969,0.85345,0.86483,1.15971,0.88174,0.74426,0.79916,0.49017,1.22399,1.24349,1.50002,0.00026422,0.00026422,0.00026422
53,812.881,0.84298,0.83215,1.1444,0.80652,0.72228,0.78724,0.48833,1.23952,1.26118,1.52566,0.000236714,0.000236714,0.000236714
54,827.469,0.8229,0.83179,1.12001,0.90319,0.68939,0.78591,0.48022,1.25437,1.27973,1.53451,0.000209209,0.000209209,0.000209209
55,842.094,0.80775,0.80201,1.10992,0.77772,0.75568,0.79511,0.48473,1.23705,1.23268,1.5417,0.000181703,0.000181703,0.000181703
56,856.648,0.80631,0.80608,1.12245,0.81318,0.75264,0.81001,0.49459,1.2361,1.21064,1.55586,0.000154198,0.000154198,0.000154198
57,871.555,0.79419,0.78851,1.11361,0.85918,0.71866,0.79281,0.48626,1.21029,1.22166,1.51512,0.000126692,0.000126692,0.000126692
58,886.141,0.77658,0.77986,1.10261,0.7782,0.76433,0.79093,0.49442,1.21031,1.26544,1.51663,9.91865e-05,9.91865e-05,9.91865e-05
59,900.819,0.78445,0.77534,1.10522,0.81626,0.7295,0.78915,0.49508,1.20066,1.24719,1.52005,7.1681e-05,7.1681e-05,7.1681e-05
60,915.691,0.7777,0.76746,1.1052,0.77678,0.7601,0.78251,0.49544,1.20584,1.24339,1.51687,4.41755e-05,4.41755e-05,4.41755e-05
