epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.77274,1.87766,3.42101,1.79294,0.00599,0.87555,0.24135,0.10539,1.5888,3.09777,1.57095,0.00043342,0.00043342,0.00043342
2,16.3958,1.72495,2.38969,1.58779,0.83078,0.04819,0.16106,0.06379,1.99775,3.01172,1.90273,0.000866017,0.000866017,0.000866017
3,21.6748,1.66919,2.17948,1.57254,0.49579,0.41452,0.41093,0.21614,1.87659,2.21582,1.86842,0.00128079,0.00128079,0.00128079
4,26.9149,1.70639,2.11251,1.59942,0.41398,0.615,0.44363,0.21706,1.86636,2.37801,1.91412,0.00156798,0.00156798,0.00156798
5,31.9824,1.73002,1.95892,1.58055,0.76013,0.40484,0.4212,0.18457,1.77325,2.514,1.81404,0.00153497,0.00153497,0.00153497
6,37.1162,1.65326,1.83131,1.52206,0.62229,0.50008,0.54592,0.25408,1.83656,2.73998,1.83404,0.00150197,0.00150197,0.00150197
7,42.1581,1.6101,1.77638,1.49679,0.6889,0.5501,0.64571,0.35852,1.60227,1.69715,1.60453,0.00146896,0.00146896,0.00146896
8,47.2005,1.57809,1.69015,1.48643,0.70213,0.62459,0.67696,0.37425,1.66252,1.77893,1.64716,0.00143595,0.00143595,0.00143595
9,52.2344,1.60845,1.67617,1.53138,0.57902,0.57375,0.63074,0.33969,1.58351,1.69701,1.59571,0.00140295,0.00140295,0.00140295
10,57.2907,1.51076,1.57174,1.46311,0.65962,0.67996,0.72379,0.4086,1.59343,1.56263,1.59864,0.00136994,0.00136994,0.00136994
11,62.5655,1.56614,1.57047,1.47284,0.74932,0.62046,0.73814,0.40961,1.67398,1.71695,1.60597,0.00133693,0.00133693,0.00133693
12,70.2049,1.55419,1.54745,1.47386,0.8218,0.56398,0.68289,0.3787,1.62984,1.72802,1.60482,0.00130393,0.00130393,0.00130393
13,76.3857,1.46025,1.46387,1.40173,0.83406,0.70272,0.76606,0.45402,1.59636,1.34672,1.56381,0.00127092,0.00127092,0.00127092
14,81.4099,1.51619,1.45215,1.43966,0.75075,0.68915,0.77342,0.42748,1.59663,1.32498,1.56469,0.00123791,0.00123791,0.00123791
15,86.5051,1.45321,1.43387,1.43208,0.83948,0.68258,0.79489,0.47145,1.5117,1.24244,1.47659,0.00120491,0.00120491,0.00120491
16,91.7364,1.47011,1.33862,1.41853,0.76903,0.74774,0.79556,0.48089,1.4942,1.16488,1.45641,0.0011719,0.0011719,0.0011719
17,96.6799,1.39114,1.33234,1.37091,0.85707,0.6897,0.80098,0.49662,1.44041,1.18781,1.44361,0.00113889,0.00113889,0.00113889
18,101.689,1.40213,1.26595,1.35967,0.84671,0.71729,0.81925,0.49625,1.48561,1.09943,1.44018,0.00110589,0.00110589,0.00110589
19,106.746,1.42357,1.27781,1.36793,0.90849,0.73562,0.84719,0.50944,1.46806,1.12668,1.47175,0.00107288,0.00107288,0.00107288
20,111.865,1.41004,1.26018,1.37292,0.79682,0.73723,0.80932,0.50089,1.44131,1.18568,1.45028,0.00103987,0.00103987,0.00103987
21,116.837,1.39623,1.24663,1.36074,0.8344,0.68323,0.81432,0.48356,1.46479,1.19898,1.44229,0.00100687,0.00100687,0.00100687
22,122.023,1.3823,1.19706,1.37202,0.93652,0.69199,0.82246,0.51429,1.48232,1.16051,1.45729,0.000973861,0.000973861,0.000973861
23,127.067,1.36157,1.17107,1.33541,0.86022,0.74356,0.83312,0.51818,1.41917,1.071,1.41066,0.000940855,0.000940855,0.000940855
24,132.285,1.34527,1.12879,1.3143,0.81962,0.75936,0.82641,0.49643,1.47271,1.1253,1.44471,0.000907848,0.000907848,0.000907848
25,137.328,1.36566,1.12854,1.33372,0.89395,0.74744,0.84063,0.51851,1.46161,1.0598,1.48564,0.000874842,0.000874842,0.000874842
26,142.328,1.37595,1.12519,1.34984,0.82228,0.71222,0.82613,0.49624,1.49406,1.12265,1.44959,0.000841835,0.000841835,0.000841835
27,147.347,1.33479,1.08728,1.3199,0.84581,0.76111,0.84371,0.51003,1.45886,1.0778,1.4589,0.000808828,0.000808828,0.000808828
28,152.524,1.29752,1.07654,1.29992,0.84699,0.68568,0.81565,0.5004,1.46467,1.09222,1.40689,0.000775822,0.000775822,0.000775822
29,157.505,1.32941,1.06128,1.30883,0.87617,0.79388,0.86638,0.54862,1.40542,0.98822,1.38087,0.000742815,0.000742815,0.000742815
30,162.608,1.30866,1.05097,1.3018,0.80466,0.8011,0.86146,0.53483,1.38963,0.99829,1.37656,0.000709809,0.000709809,0.000709809
31,167.664,1.30377,1.07335,1.3023,0.90565,0.75774,0.87571,0.54557,1.42001,0.9727,1.40904,0.000676802,0.000676802,0.000676802
32,172.726,1.24219,0.98274,1.25289,0.91559,0.73686,0.85604,0.53263,1.45088,0.98317,1.45739,0.000643795,0.000643795,0.000643795
33,177.672,1.26593,0.98169,1.27175,0.86388,0.79332,0.86626,0.54917,1.42223,0.92594,1.43425,0.000610789,0.000610789,0.000610789
34,182.679,1.2335,0.96177,1.24909,0.83911,0.7917,0.86414,0.55044,1.38409,0.94709,1.37982,0.000577782,0.000577782,0.000577782
35,187.803,1.27234,0.99921,1.28811,0.9269,0.73784,0.87485,0.56231,1.37683,0.9359,1.38483,0.000544776,0.000544776,0.000544776
36,192.793,1.1995,0.93741,1.23306,0.89672,0.79411,0.8887,0.55715,1.40924,0.92202,1.41031,0.000511769,0.000511769,0.000511769
37,197.734,1.19389,0.92507,1.23085,0.9317,0.7505,0.88551,0.55163,1.41528,0.88902,1.41795,0.000478762,0.000478762,0.000478762
38,202.784,1.2125,0.93506,1.24878,0.83359,0.80654,0.88117,0.56233,1.40856,0.91046,1.41808,0.000445756,0.000445756,0.000445756
39,207.796,1.16725,0.90069,1.22044,0.91504,0.80119,0.90049,0.56799,1.38603,0.90942,1.42463,0.000412749,0.000412749,0.000412749
40,212.832,1.15537,0.88062,1.21516,0.87593,0.75621,0.86685,0.55726,1.34099,0.91832,1.36819,0.000379743,0.000379743,0.000379743
41,255.512,1.17729,0.87713,1.20456,0.85918,0.78153,0.86055,0.54776,1.38888,0.96996,1.41515,0.000346736,0.000346736,0.000346736
42,260.866,1.18026,0.87965,1.23076,0.84224,0.78123,0.88265,0.55593,1.36196,0.91312,1.39092,0.000313729,0.000313729,0.000313729
43,265.823,1.13055,0.8063,1.20894,0.87969,0.79178,0.88851,0.56716,1.35404,0.90625,1.3983,0.000280723,0.000280723,0.000280723
44,270.727,1.11735,0.79094,1.18259,0.84277,0.79635,0.88934,0.57325,1.33359,0.88435,1.35881,0.000247716,0.000247716,0.000247716
45,275.714,1.12077,0.77464,1.18641,0.84822,0.76285,0.87185,0.55959,1.35495,0.90036,1.37106,0.00021471,0.00021471,0.00021471
46,280.795,1.09356,0.76065,1.17098,0.83571,0.76389,0.87411,0.57331,1.31409,0.90576,1.35351,0.000181703,0.000181703,0.000181703
47,285.687,1.08024,0.73368,1.15849,0.92669,0.76953,0.88981,0.57607,1.32151,0.87054,1.37531,0.000148696,0.000148696,0.000148696
48,290.665,1.08246,0.72999,1.15833,0.86969,0.78153,0.88671,0.57438,1.3084,0.86558,1.37366,0.00011569,0.00011569,0.00011569
49,295.709,1.04658,0.73051,1.14076,0.83417,0.77634,0.88155,0.57705,1.30475,0.87922,1.36505,8.26832e-05,8.26832e-05,8.26832e-05
50,300.679,1.03811,0.71502,1.14415,0.88166,0.74048,0.87758,0.5739,1.31475,0.88246,1.37626,4.96766e-05,4.96766e-05,4.96766e-05
