epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,448.306,1.09094,0.80889,1.16363,0.77121,0.75064,0.78673,0.46807,1.22538,0.84833,1.22402,0.000539275,0.000539275,0.000539275
43,458.821,1.09517,0.80773,1.16707,0.72472,0.75568,0.7856,0.49367,1.1856,0.82592,1.21444,0.000511769,0.000511769,0.000511769
44,469.291,1.05336,0.80464,1.15279,0.74584,0.71599,0.78734,0.47389,1.23867,0.83373,1.25142,0.000484263,0.000484263,0.000484263
45,479.599,1.05489,0.77179,1.13959,0.71267,0.73316,0.76982,0.47347,1.21653,0.85709,1.20419,0.000456758,0.000456758,0.000456758
46,490.088,1.04268,0.76883,1.13592,0.83592,0.67791,0.79488,0.48341,1.20653,0.84363,1.22766,0.000429253,0.000429253,0.000429253
47,500.427,1.05908,0.77433,1.14315,0.81368,0.71654,0.78572,0.48147,1.16936,0.82533,1.19889,0.000401747,0.000401747,0.000401747
48,510.828,1.02731,0.74582,1.12224,0.79875,0.69438,0.77123,0.48974,1.18387,0.81494,1.21226,0.000374242,0.000374242,0.000374242
49,521.204,1.02817,0.72905,1.12661,0.86304,0.68939,0.79769,0.48077,1.19193,0.82067,1.22156,0.000346736,0.000346736,0.000346736
50,531.718,1.02809,0.73028,1.12288,0.82669,0.7601,0.82196,0.49919,1.17917,0.77562,1.20519,0.000319231,0.000319231,0.000319231
51,562.151,0.9531,0.66751,1.07389,0.78625,0.71719,0.77408,0.47374,1.16759,0.86356,1.19837,0.000291725,0.000291725,0.000291725
52,572.344,0.92216,0.64772,1.06463,0.78889,0.7352,0.78794,0.48753,1.18519,0.78391,1.21549,0.00026422,0.00026422,0.00026422
53,582.772,0.92422,0.62448,1.05823,0.84454,0.70097,0.79296,0.49371,1.1779,0.77406,1.21656,0.000236714,0.000236714,0.000236714
54,593.183,0.89191,0.61463,1.05625,0.78521,0.77399,0.8005,0.48932,1.17062,0.79022,1.22361,0.000209209,0.000209209,0.000209209
55,603.318,0.89149,0.60911,1.06144,0.89599,0.72252,0.81272,0.50308,1.18925,0.77145,1.23365,0.000181703,0.000181703,0.000181703
56,613.451,0.88007,0.59712,1.05159,0.90826,0.73687,0.81956,0.50182,1.1666,0.76245,1.22012,0.000154198,0.000154198,0.000154198
57,623.797,0.8662,0.58427,1.03002,0.84099,0.74414,0.81193,0.49988,1.15387,0.77512,1.19747,0.000126692,0.000126692,0.000126692
58,633.855,0.85734,0.57845,1.03749,0.8921,0.73737,0.81486,0.50975,1.15915,0.76213,1.20903,9.91865e-05,9.91865e-05,9.91865e-05
59,643.959,0.85752,0.58244,1.03058,0.85688,0.74432,0.80524,0.50118,1.15674,0.76615,1.21978,7.1681e-05,7.1681e-05,7.1681e-05
60,654.184,0.84928,0.57457,1.03224,0.86206,0.74647,0.81264,0.50468,1.14782,0.75112,1.21135,4.41755e-05,4.41755e-05,4.41755e-05
