epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.5302,1.72223,3.06761,1.57174,0.14515,0.51747,0.27118,0.12753,1.55147,2.93904,1.48872,0.000546249,0.000546249,0.000546249
2,24.9556,1.64444,2.22302,1.48461,0.41778,0.4154,0.40489,0.20871,1.71532,1.95086,1.55095,0.0010801,0.0010801,0.0010801
3,35.8476,1.67245,2.0687,1.50479,0.20948,0.25,0.22607,0.10252,2.12984,2.75055,1.97982,0.00159194,0.00159194,0.00159194
4,46.3371,1.61273,1.88635,1.46984,0.30657,0.31397,0.269,0.1351,1.8612,2.54577,1.71045,0.00156798,0.00156798,0.00156798
5,57.0848,1.56083,1.68003,1.434,0.49298,0.44928,0.44509,0.22999,1.66435,1.9442,1.58726,0.00153497,0.00153497,0.00153497
6,67.568,1.52559,1.58787,1.42079,0.6021,0.34806,0.41753,0.21059,1.63463,2.34252,1.57549,0.00150197,0.00150197,0.00150197
7,78.1533,1.46275,1.48462,1.37797,0.81871,0.49484,0.57857,0.31383,1.5188,1.27197,1.42771,0.00146896,0.00146896,0.00146896
8,88.7428,1.47082,1.40275,1.39283,0.6088,0.51887,0.52115,0.28549,1.50682,1.37932,1.46407,0.00143595,0.00143595,0.00143595
9,99.1019,1.43355,1.36773,1.37048,0.64722,0.52083,0.55991,0.30982,1.46169,1.58134,1.37649,0.00140295,0.00140295,0.00140295
10,109.661,1.40683,1.28745,1.34328,0.70421,0.47084,0.5356,0.30235,1.52963,1.32579,1.42527,0.00136994,0.00136994,0.00136994
11,120.247,1.42592,1.2762,1.35117,0.72128,0.537,0.63812,0.3491,1.35075,1.43152,1.3075,0.00133693,0.00133693,0.00133693
12,130.693,1.40734,1.23779,1.3564,0.70132,0.58138,0.66273,0.37938,1.36789,1.0999,1.3212,0.00130393,0.00130393,0.00130393
13,141.078,1.38279,1.20247,1.33567,0.67858,0.55029,0.62632,0.3471,1.42579,1.19013,1.42422,0.00127092,0.00127092,0.00127092
14,151.544,1.36558,1.20225,1.31757,0.60095,0.59428,0.62397,0.34009,1.43816,1.17544,1.37852,0.00123791,0.00123791,0.00123791
15,162.217,1.35018,1.14036,1.28574,0.59305,0.53662,0.58265,0.31412,1.51768,1.16336,1.46561,0.00120491,0.00120491,0.00120491
16,172.834,1.33221,1.13745,1.29513,0.8053,0.63489,0.70125,0.40065,1.32433,1.16088,1.29572,0.0011719,0.0011719,0.0011719
17,183.287,1.3259,1.11073,1.29395,0.62952,0.59175,0.6584,0.40127,1.32981,1.09391,1.31771,0.00113889,0.00113889,0.00113889
18,193.862,1.28382,1.05746,1.25963,0.5387,0.67738,0.64577,0.38788,1.33618,1.01234,1.31341,0.00110589,0.00110589,0.00110589
19,204.142,1.25517,1.01727,1.25635,0.80719,0.61695,0.69937,0.41116,1.32792,1.00252,1.28936,0.00107288,0.00107288,0.00107288
20,214.811,1.29234,1.04778,1.28334,0.81162,0.63519,0.73158,0.44069,1.29423,1.02755,1.2887,0.00103987,0.00103987,0.00103987
21,225.173,1.24686,1.01461,1.2634,0.82731,0.67088,0.72837,0.43318,1.32744,0.96942,1.30863,0.00100687,0.00100687,0.00100687
22,235.796,1.25341,1.02446,1.26155,0.75562,0.69493,0.73979,0.42554,1.32458,1.02865,1.31488,0.000973861,0.000973861,0.000973861
23,246.34,1.25613,0.99426,1.26393,0.72091,0.68592,0.70756,0.40593,1.35512,1.01209,1.30789,0.000940855,0.000940855,0.000940855
24,256.773,1.21062,0.9839,1.2341,0.8242,0.68939,0.74607,0.42771,1.29462,0.96561,1.28144,0.000907848,0.000907848,0.000907848
