epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1602.44,1.21197,1.6861,1.25426,0.76249,0.69569,0.76836,0.44064,1.32946,1.72293,1.34609,0.000821206,0.000821206,0.000821206
43,1640.47,1.19428,1.66339,1.25405,0.78416,0.61867,0.74359,0.43283,1.33187,1.74352,1.35644,0.000800577,0.000800577,0.000800577
44,1678.18,1.20005,1.66527,1.24539,0.72801,0.65804,0.72973,0.43396,1.2821,1.77069,1.32821,0.000779948,0.000779948,0.000779948
45,1715.69,1.20432,1.67357,1.24934,0.76873,0.69309,0.76547,0.44942,1.31598,1.74552,1.34991,0.000759318,0.000759318,0.000759318
46,1753.58,1.19069,1.63159,1.23439,0.7738,0.68007,0.76159,0.44782,1.32262,1.69412,1.3457,0.000738689,0.000738689,0.000738689
47,1791.34,1.19581,1.64757,1.23997,0.75417,0.67593,0.75075,0.43449,1.28333,1.76561,1.32526,0.00071806,0.00071806,0.00071806
48,1829.16,1.18697,1.61545,1.24325,0.78777,0.68067,0.76082,0.44749,1.29711,1.70987,1.32997,0.000697431,0.000697431,0.000697431
49,1866.89,1.16753,1.60882,1.23659,0.81912,0.67499,0.75867,0.4385,1.34537,1.68266,1.38473,0.000676802,0.000676802,0.000676802
50,1904.58,1.16269,1.60387,1.22409,0.76145,0.70895,0.78202,0.45516,1.31247,1.68783,1.3429,0.000656173,0.000656173,0.000656173
51,1942.67,1.17013,1.5856,1.23311,0.81544,0.68569,0.77856,0.44759,1.313,1.66033,1.33416,0.000635544,0.000635544,0.000635544
52,1980.46,1.15455,1.5728,1.22759,0.77215,0.68775,0.77432,0.46484,1.30455,1.63038,1.35139,0.000614915,0.000614915,0.000614915
53,2018.6,1.14265,1.53954,1.21829,0.79111,0.67835,0.7603,0.45416,1.31489,1.67354,1.34359,0.000594286,0.000594286,0.000594286
54,2056.36,1.13982,1.54129,1.21517,0.81809,0.68825,0.76698,0.46008,1.30239,1.68591,1.33912,0.000573656,0.000573656,0.000573656
55,2094.04,1.13665,1.52951,1.21868,0.79354,0.72902,0.79015,0.4731,1.30521,1.65257,1.33863,0.000553027,0.000553027,0.000553027
56,2132.2,1.12193,1.49082,1.2036,0.78092,0.68541,0.76271,0.45439,1.30324,1.66336,1.34575,0.000532398,0.000532398,0.000532398
57,2170.27,1.13298,1.47308,1.20373,0.79237,0.70046,0.77241,0.46279,1.31277,1.61952,1.34361,0.000511769,0.000511769,0.000511769
58,2208.08,1.09335,1.45136,1.18504,0.79924,0.68461,0.77285,0.46208,1.2845,1.6155,1.33209,0.00049114,0.00049114,0.00049114
59,2245.78,1.11121,1.47443,1.19956,0.87925,0.63676,0.76871,0.46342,1.31214,1.62665,1.32466,0.000470511,0.000470511,0.000470511
60,2283.55,1.11643,1.47599,1.20501,0.84194,0.65635,0.76974,0.47152,1.2735,1.597,1.31553,0.000449882,0.000449882,0.000449882
61,2321.6,1.09316,1.45954,1.19408,0.77278,0.69288,0.75887,0.45624,1.2849,1.66571,1.32012,0.000429253,0.000429253,0.000429253
62,2359.92,1.10443,1.44743,1.18883,0.855,0.68885,0.78707,0.47384,1.28349,1.62534,1.3205,0.000408623,0.000408623,0.000408623
63,2398.2,1.07682,1.42729,1.17893,0.7816,0.70351,0.75938,0.46443,1.28579,1.60775,1.33281,0.000387994,0.000387994,0.000387994
64,2435.89,1.08019,1.40689,1.17458,0.83243,0.69951,0.77613,0.46148,1.29752,1.59977,1.33271,0.000367365,0.000367365,0.000367365
65,2473.74,1.06392,1.36282,1.16896,0.83841,0.6997,0.77968,0.47323,1.28434,1.62078,1.33095,0.000346736,0.000346736,0.000346736
66,2511.41,1.06158,1.37706,1.16928,0.80604,0.71357,0.7923,0.47613,1.28242,1.54703,1.32606,0.000326107,0.000326107,0.000326107
67,2549.54,1.03629,1.36017,1.15318,0.82337,0.69632,0.78735,0.48027,1.25842,1.58379,1.30928,0.000305478,0.000305478,0.000305478
68,2587.57,1.05165,1.38397,1.16985,0.83518,0.68382,0.77305,0.47748,1.24666,1.5666,1.30992,0.000284849,0.000284849,0.000284849
69,2625.46,1.05403,1.36715,1.17416,0.83083,0.6844,0.77627,0.48018,1.25991,1.59439,1.32515,0.00026422,0.00026422,0.00026422
70,2663.35,1.02889,1.31678,1.14755,0.78664,0.69737,0.75879,0.46936,1.27827,1.56808,1.33008,0.00024359,0.00024359,0.00024359
71,2744.84,0.98733,1.20659,1.12318,0.8415,0.67688,0.77726,0.47239,1.26574,1.55603,1.32205,0.000222961,0.000222961,0.000222961
72,2782.42,0.98427,1.16935,1.12305,0.85928,0.68649,0.79137,0.48367,1.27271,1.54289,1.32082,0.000202332,0.000202332,0.000202332
73,2820.3,0.97819,1.17705,1.12393,0.75348,0.72497,0.76082,0.47643,1.27558,1.52889,1.3292,0.000181703,0.000181703,0.000181703
74,2857.69,0.96342,1.14981,1.11386,0.81888,0.67666,0.77292,0.47993,1.23953,1.51078,1.30787,0.000161074,0.000161074,0.000161074
75,2895.09,0.94813,1.11987,1.10917,0.80669,0.73624,0.78651,0.49187,1.24196,1.51423,1.32058,0.000140445,0.000140445,0.000140445
76,2932.85,0.95557,1.10347,1.10575,0.77802,0.72618,0.78157,0.48991,1.23058,1.52232,1.30841,0.000119816,0.000119816,0.000119816
77,2970.57,0.93912,1.09516,1.10472,0.73863,0.74987,0.77901,0.48842,1.22876,1.51456,1.30917,9.91865e-05,9.91865e-05,9.91865e-05
78,30989.1,0.93264,1.10938,1.10237,0.77191,0.73556,0.77691,0.48455,1.22727,1.51802,1.31107,7.85574e-05,7.85574e-05,7.85574e-05
79,31035.9,0.92341,1.0683,1.09001,0.80809,0.72653,0.7868,0.49175,1.22822,1.50537,1.30429,5.79283e-05,5.79283e-05,5.79283e-05
80,31074.2,0.91768,1.07504,1.09159,0.78336,0.72171,0.78441,0.49145,1.22552,1.49095,1.30311,3.72991e-05,3.72991e-05,3.72991e-05
