epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,644.909,1.08329,0.76603,1.24854,0.70036,0.65783,0.71389,0.42325,1.28514,0.87016,1.5456,0.000539275,0.000539275,0.000539275
43,660.082,1.07962,0.77226,1.23504,0.77655,0.74495,0.7829,0.44596,1.3242,0.86678,1.57406,0.000511769,0.000511769,0.000511769
44,675.424,1.05294,0.77167,1.22893,0.75428,0.71438,0.76496,0.44726,1.26751,0.86112,1.51408,0.000484263,0.000484263,0.000484263
45,690.391,1.0521,0.7547,1.22238,0.74915,0.70076,0.72183,0.42528,1.27699,0.86097,1.52163,0.000456758,0.000456758,0.000456758
46,705.648,1.03396,0.73391,1.21667,0.78255,0.69865,0.78531,0.4625,1.24624,0.84229,1.49781,0.000429253,0.000429253,0.000429253
47,721.044,1.0463,0.74183,1.22649,0.77547,0.69008,0.76973,0.45401,1.27318,0.85418,1.53637,0.000401747,0.000401747,0.000401747
48,736.46,0.99756,0.6942,1.18372,0.83669,0.67711,0.76659,0.46345,1.24863,0.79711,1.51407,0.000374242,0.000374242,0.000374242
49,751.862,1.00716,0.68835,1.20274,0.81736,0.68245,0.78229,0.47309,1.25233,0.823,1.52171,0.000346736,0.000346736,0.000346736
50,767.267,1.01455,0.69173,1.19783,0.8028,0.69844,0.77349,0.45989,1.26245,0.81724,1.52406,0.000319231,0.000319231,0.000319231
51,803.346,0.96125,0.64416,1.19908,0.86823,0.64173,0.77672,0.46257,1.27083,0.84036,1.52331,0.000291725,0.000291725,0.000291725
52,818.415,0.93545,0.6222,1.19988,0.8361,0.69939,0.78418,0.46629,1.23394,0.82151,1.50678,0.00026422,0.00026422,0.00026422
53,833.506,0.93147,0.59498,1.18823,0.80417,0.70604,0.77111,0.45311,1.27495,0.81316,1.53855,0.000236714,0.000236714,0.000236714
54,848.723,0.90181,0.57823,1.17087,0.88154,0.68687,0.77932,0.46966,1.24342,0.81092,1.52311,0.000209209,0.000209209,0.000209209
55,863.977,0.88258,0.56589,1.16573,0.84222,0.68253,0.7891,0.47574,1.25043,0.80899,1.52926,0.000181703,0.000181703,0.000181703
56,879.275,0.88511,0.55991,1.16927,0.78824,0.68918,0.79,0.47437,1.22146,0.81124,1.55051,0.000154198,0.000154198,0.000154198
57,894.353,0.85198,0.55202,1.14079,0.74888,0.73506,0.78694,0.4791,1.20815,0.80845,1.513,0.000126692,0.000126692,0.000126692
58,909.712,0.85813,0.54104,1.13999,0.8058,0.73484,0.80644,0.47955,1.20511,0.79456,1.51252,9.91865e-05,9.91865e-05,9.91865e-05
59,925.082,0.84093,0.54047,1.13178,0.76942,0.77252,0.80415,0.49167,1.19615,0.80834,1.50746,7.1681e-05,7.1681e-05,7.1681e-05
60,940.502,0.82846,0.5309,1.12651,0.75841,0.75316,0.80917,0.49732,1.18206,0.79182,1.49335,4.41755e-05,4.41755e-05,4.41755e-05
