epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1169.96,1.02792,1.07619,1.13576,0.86338,0.6245,0.75139,0.45797,1.28731,1.34092,1.31157,0.000821206,0.000821206,0.000821206
43,1197.65,1.03357,1.06732,1.13294,0.79598,0.69077,0.75228,0.4562,1.26631,1.30924,1.30213,0.000800577,0.000800577,0.000800577
44,1225.23,1.01875,1.05218,1.11587,0.79331,0.64414,0.74651,0.46227,1.28554,1.31797,1.30687,0.000779948,0.000779948,0.000779948
45,1252.85,0.99787,1.02158,1.11668,0.79903,0.69238,0.76187,0.46648,1.25792,1.30658,1.30132,0.000759318,0.000759318,0.000759318
46,1280.59,1.00254,1.02068,1.11917,0.80838,0.69036,0.76943,0.46619,1.26232,1.26746,1.29448,0.000738689,0.000738689,0.000738689
47,1308.21,0.98727,1.0155,1.10742,0.76448,0.71242,0.76491,0.4587,1.27641,1.26269,1.31265,0.00071806,0.00071806,0.00071806
48,1335.9,0.98531,1.00807,1.10989,0.75215,0.69567,0.73853,0.45044,1.30381,1.33607,1.32477,0.000697431,0.000697431,0.000697431
49,1363.33,0.97453,1.00421,1.10302,0.77886,0.69823,0.7731,0.47028,1.29156,1.22347,1.32495,0.000676802,0.000676802,0.000676802
50,1391.12,0.97077,0.96958,1.10287,0.7822,0.688,0.74733,0.4541,1.29023,1.26979,1.3254,0.000656173,0.000656173,0.000656173
51,1418.7,0.97068,0.97915,1.09974,0.7984,0.70525,0.76644,0.47505,1.23218,1.25389,1.2819,0.000635544,0.000635544,0.000635544
52,1446.37,0.95583,0.95996,1.10029,0.81936,0.70106,0.7787,0.47539,1.26026,1.26453,1.31731,0.000614915,0.000614915,0.000614915
53,1474.1,0.94301,0.95832,1.08824,0.80625,0.68321,0.74874,0.4568,1.26965,1.26712,1.31945,0.000594286,0.000594286,0.000594286
54,1501.91,0.93046,0.94631,1.07395,0.82487,0.70646,0.77487,0.47546,1.2653,1.22812,1.30911,0.000573656,0.000573656,0.000573656
55,1529.45,0.93405,0.9372,1.07554,0.76946,0.73521,0.76445,0.46557,1.24198,1.23806,1.29678,0.000553027,0.000553027,0.000553027
56,1557.29,0.9184,0.91868,1.06476,0.76378,0.73391,0.77525,0.47244,1.25817,1.247,1.30763,0.000532398,0.000532398,0.000532398
57,1584.72,0.9149,0.92492,1.07078,0.77604,0.71254,0.76392,0.47743,1.23154,1.22016,1.30687,0.000511769,0.000511769,0.000511769
58,1612.38,0.89773,0.89954,1.06782,0.82588,0.70872,0.76677,0.47206,1.26565,1.21104,1.30754,0.00049114,0.00049114,0.00049114
59,1640.29,0.90326,0.8958,1.06748,0.79431,0.71749,0.76057,0.4584,1.25877,1.26365,1.3034,0.000470511,0.000470511,0.000470511
60,1668.06,0.88376,0.88308,1.05132,0.80254,0.6995,0.7567,0.4645,1.2599,1.22156,1.33325,0.000449882,0.000449882,0.000449882
61,1695.82,0.88422,0.8802,1.05207,0.78813,0.71526,0.75549,0.462,1.2467,1.24361,1.31096,0.000429253,0.000429253,0.000429253
62,1723.61,0.87351,0.86337,1.04804,0.78816,0.70562,0.74904,0.46589,1.23664,1.22799,1.30846,0.000408623,0.000408623,0.000408623
63,1751.53,0.8555,0.85401,1.03762,0.78986,0.70549,0.76206,0.47464,1.2274,1.22359,1.3088,0.000387994,0.000387994,0.000387994
64,1778.99,0.86332,0.8552,1.0395,0.82522,0.72309,0.76106,0.47518,1.24683,1.23666,1.31105,0.000367365,0.000367365,0.000367365
65,1806.66,0.84725,0.84077,1.03408,0.8214,0.71076,0.75456,0.47264,1.23229,1.21604,1.30083,0.000346736,0.000346736,0.000346736
66,1834.1,0.8502,0.83922,1.03095,0.80185,0.70768,0.74656,0.47499,1.2153,1.21745,1.29756,0.000326107,0.000326107,0.000326107
67,1861.9,0.83984,0.84453,1.03411,0.79799,0.70554,0.75015,0.47435,1.2178,1.23497,1.30677,0.000305478,0.000305478,0.000305478
68,1889.58,0.82029,0.82322,1.02297,0.80551,0.69499,0.75634,0.47591,1.22508,1.18613,1.31348,0.000284849,0.000284849,0.000284849
69,1917.59,0.83237,0.83745,1.02906,0.81954,0.69084,0.75565,0.47116,1.21516,1.17929,1.30692,0.00026422,0.00026422,0.00026422
70,1945.16,0.81625,0.81229,1.01717,0.82767,0.69816,0.76663,0.47333,1.22658,1.1816,1.31533,0.00024359,0.00024359,0.00024359
71,2007.46,0.79433,0.77843,1.00563,0.83588,0.70673,0.75727,0.46865,1.22307,1.19445,1.31267,0.000222961,0.000222961,0.000222961
72,2035.13,0.77582,0.75607,0.99291,0.796,0.70479,0.75334,0.47099,1.21457,1.19025,1.30561,0.000202332,0.000202332,0.000202332
